pair,timestep,actual,prediction
EEGNet,504,0,0
EEGNet,505,0,0
EEGNet,506,0,0
EEGNet,507,0,0
EEGNet,508,0,0
EEGNet,509,0,0
EEGNet,510,0,0
EEGNet,511,0,0
EEGNet,512,0,0
EEGNet,513,0,0
EEGNet,514,0,0
EEGNet,515,0,0
EEGNet,516,0,0
EEGNet,517,0,0
EEGNet,518,0,0
EEGNet,519,0,0
EEGNet,520,0,1
EEGNet,521,0,0
EEGNet,522,0,0
EEGNet,523,0,0
EEGNet,524,0,0
EEGNet,525,0,1
EEGNet,526,0,0
EEGNet,527,0,1
EEGNet,528,0,1
EEGNet,529,0,1
EEGNet,530,1,1
EEGNet,531,1,1
EEGNet,532,1,1
EEGNet,533,1,1
EEGNet,534,1,0
EEGNet,535,1,0
EEGNet,536,1,0
EEGNet,537,1,0
EEGNet,538,1,0
EEGNet,539,1,0
EEGNet,540,1,0
EEGNet,541,1,0
EEGNet,542,1,0
EEGNet,543,1,0
EEGNet,544,1,0
EEGNet,545,1,0
EEGNet,546,1,0
EEGNet,547,1,0
EEGNet,548,1,0
EEGNet,549,1,0
EEGNet,550,1,0
EEGNet,551,1,0
EEGNet,552,1,0
EEGNet,553,1,0
EEGNet,554,0,0
EEGNet,555,0,0
EEGNet,556,0,0
EEGNet,557,0,0
EEGNet,558,0,0
EEGNet,559,1,0
EEGNet,560,1,0
EEGNet,561,1,0
EEGNet,562,1,0
EEGNet,563,1,0
EEGNet,564,1,0
EEGNet,565,1,0
EEGNet,566,1,0
EEGNet,567,1,0
EEGNet,568,1,0
EEGNet,569,1,0
EEGNet,570,1,0
EEGNet,571,1,0
EEGNet,572,1,0
EEGNet,573,1,0
EEGNet,574,1,0
EEGNet,575,1,0
EEGNet,576,1,0
EEGNet,577,1,0
EEGNet,578,1,0
EEGNet,579,1,0
EEGNet,580,1,0
EEGNet,581,1,0
EEGNet,582,1,0
EEGNet,583,1,0
EEGNet,584,1,0
EEGNet,585,0,0
EEGNet,586,0,0
EEGNet,587,0,0
EEGNet,588,0,0
EEGNet,589,0,0
EEGNet,590,0,0
EEGNet,591,0,0
EEGNet,592,8,0
EEGNet,593,8,0
EEGNet,594,8,0
EEGNet,595,8,0
EEGNet,596,8,0
EEGNet,597,8,0
EEGNet,598,8,0
EEGNet,599,8,0
EEGNet,600,8,0
EEGNet,601,8,0
EEGNet,602,8,0
EEGNet,603,8,0
EEGNet,604,8,0
EEGNet,605,8,0
EEGNet,606,8,0
EEGNet,607,8,0
EEGNet,608,8,0
EEGNet,609,8,0
EEGNet,610,8,0
EEGNet,611,8,0
EEGNet,612,8,0
EEGNet,613,8,0
EEGNet,614,8,0
EEGNet,615,8,0
EEGNet,616,0,0
EEGNet,617,0,0
EEGNet,618,0,0
EEGNet,619,0,0
EEGNet,620,0,0
EEGNet,621,0,0
EEGNet,622,0,0
EEGNet,623,1,0
EEGNet,624,1,0
EEGNet,625,1,0
EEGNet,626,1,0
EEGNet,627,1,0
EEGNet,628,1,0
EEGNet,629,1,0
